500000	0.000990	60.505305	52583.300000
500000	0.001157	60.841732	51159.576000
500000	0.001099	61.952632	51238.548500
500000	0.001268	78.902423	34271.380667
500000	0.000913	60.741426	51452.444000
500000	0.001553	79.283827	34196.619500
500000	0.001047	61.361037	51804.467500
500000	0.000541	46.105911	98725.954500
500000	0.001454	79.345025	34475.052000
500000	0.000943	60.229205	52371.667000
500000	0.000456	44.585094	98055.641000
500000	0.001793	79.436770	34271.380667
500000	0.000461	45.188292	98725.954500
500000	0.000327	41.216371	148868.559500
500000	0.000438	44.602691	98725.954500
500000	0.000832	58.209084	51804.467500
500000	0.000906	60.809554	51452.444000
500000	0.000935	59.767161	51804.467500
500000	0.000472	52.916958	51804.467500
500000	0.000701	53.378260	63981.613500
500000	0.000713	53.439301	63981.613500
500000	0.000707	53.232773	63981.613500
500000	0.000910	60.659701	51804.467500
500000	0.000488	52.609543	51804.467500
500000	0.000364	47.509439	63981.613500
500000	0.000364	47.590391	63981.613500
500000	0.000469	52.746305	51804.467500
500000	0.000499	48.803678	63981.613500
500000	0.000356	46.914119	63981.613500
500000	0.000186	38.471572	148868.559500
500000	0.000294	42.208347	84905.859000
500000	0.000360	46.963968	63981.613500
500000	0.000488	52.352057	51452.444000
500000	0.000302	40.312880	148868.559500
500000	0.000503	46.922840	84905.859000
500000	0.000672	56.511952	63981.613500
500000	0.000970	62.790018	51452.444000
500000	0.000656	52.833173	63981.613500
500000	0.000946	59.923783	51452.444000
500000	0.000197	38.843625	148868.559500
500000	0.000260	44.107269	84905.859000
500000	0.000317	47.868734	63981.613500
500000	0.000443	53.380995	51452.444000
500000	0.000378	42.785339	148868.559500
500000	0.000695	49.955578	84905.859000
500000	0.000873	55.470999	63981.613500
500000	0.001240	65.008435	51452.444000
500000	0.000161	39.841691	148868.559500
500000	0.000277	44.229369	84905.859000
500000	0.000291	49.273406	63981.613500
500000	0.000403	55.019613	51452.444000
500000	0.000458	52.918853	51804.467500
500000	0.000360	47.115954	63981.613500
500000	0.000527	52.511206	51804.467500
500000	0.000405	47.299799	63981.613500
500000	0.000593	54.446250	51804.467500
500000	0.000642	55.424541	51804.467500
500000	0.000401	52.089913	51804.467500
500000	0.000431	52.638246	51804.467500
50000	0.000662	5.823102	5143.802500
50000	0.000661	5.418866	5143.802500
50000	0.000670	5.375756	5143.802500
500000	0.000469	49.276945	51804.467500
500000	0.000484	49.507343	51238.548500
500000	0.000488	49.386774	51238.548500
500000	0.000482	49.487007	51238.548500
500000	0.000484	49.544052	51238.548500
50000	0.000792	5.532004	5129.275000
50000	0.000791	5.535639	5129.275000
50000	0.000782	5.531812	5129.275000
50000	0.000631	5.335233	5129.275000
50000	0.000459	5.307122	5129.275000
50000	0.000432	5.342806	5129.275000
50000	0.000434	5.443935	5129.275000
50000	0.000433	5.327816	5129.275000
50000	0.000450	5.370365	5129.275000
250000	0.000380	26.319299	25573.093500
50000	0.000735	5.515138	5129.275000
50000	0.000481	6.169649	2547.989000
50000	0.000430	4.460431	18905.675667
50000	0.000566	5.438297	5141.865667
50000	0.000568	5.411997	5141.865667
50000	0.000353	6.391911	5156.658000
1000000	0.000329	126.253276	101741.771000
1000000	0.000339	110.759319	101741.771000
1000000	0.000355	105.401354	101741.771000
1000000	0.000372	103.407185	101741.771000
