1000000	0.000387	95.553567	101741.771000
1000000	0.000334	96.394275	101741.771000
1000000	0.000397	95.028454	101741.771000
1000000	0.000397	95.448312	101741.771000
1000000	0.000370	93.784965	101741.771000
1000000	0.000368	94.785009	101741.771000
1000000	0.000370	95.066342	101741.771000
1000000	0.000369	94.792594	101741.771000
1000000	0.000381	95.403960	101293.296000
1000000	0.000376	94.885597	101293.296000
1000000	0.000391	98.004788	101293.296000
1000000	0.000395	96.111953	101293.296000
1000000	0.000379	93.734688	101293.296000
1000000	0.000372	93.054991	101293.296000
1000000	0.000413	93.633203	101293.296000
1000000	0.000380	93.325918	101293.296000
1000000	0.000387	93.470975	101293.296000
1000000	0.000380	93.319191	101293.296000
1000000	0.000391	96.492219	101293.296000
1000000	0.000392	96.915184	101293.296000
1000000	0.000375	94.443268	101293.296000
1000000	0.000374	93.311806	101293.296000
1000000	0.000379	93.793532	101293.296000
1000000	0.000377	94.570944	101293.296000
1000000	0.000373	33.968684	101293.296000
1000000	0.000372	34.089834	101293.296000
1000000	0.000374	34.696340	101293.296000
1000000	0.000375	34.795399	101293.296000
1000000	0.000357	27.498496	101293.296000
1000000	0.000329	25.042345	101293.296000
1000000	0.000347	27.930679	101293.296000
1000000	0.000375	34.417893	101293.296000
1000000	0.000371	34.269930	101293.296000
1000000	0.000342	26.499839	101293.296000
1000000	0.000356	94.568195	101293.296000
1000000	0.000380	93.818572	101293.296000
1000000	0.000332	96.617361	101293.296000
1000000	0.000344	96.801849	101293.296000
1000000	0.000337	94.325639	101741.771000
1000000	0.000352	94.664509	101741.771000
1000000	0.000330	96.374466	101293.296000
1000000	0.000330	93.504798	101741.771000
